1541489853 8.00135
1541489853 7.99735
1541489853 7.99981
1541489854 7.9989
1541489854 7.99946
1541489854 8.00022
1541489854 7.99954
1541489854 8.00025
1541489855 7.99643
1541489855 7.99921
1541489855 8.00326
1541489898 7.86832
1541489898 7.83732
1541489898 7.8291
1541489898 7.82242
1541489898 7.79388
1541489899 7.7626
1541489899 7.76184
1541489899 7.74344
1541489899 7.73169
1541489899 7.72402
1541489900 7.728
1541489900 7.70008
1541489900 7.71648
1541489900 7.68826
1541489900 7.92353
1541489901 7.8703
1541489901 7.88916
1541489901 7.88132
1541489901 7.88044
1541489901 7.87494
1541489902 7.85741
1541489902 7.86942
1541489902 7.87329
1541489902 7.6467
1541489902 7.73364
1541489903 7.7502
1541489903 7.77863
1541489903 7.79619
1541489903 7.83061
1541489904 7.84805
1541489904 7.85638
1541489904 7.87785
1541489904 7.89408
1541489904 7.92152
1541489905 7.92565
1541489905 7.93654
1541489905 7.94026
1541489905 7.70489
1541489905 7.7574
1541489905 7.77761
1541489906 7.79123
1541489906 8.10668
1541489906 7.8639
1541489907 7.82368
1541489907 7.81746
1541489907 7.80949
1541489907 7.79855
1541489907 7.81285
1541489908 8.02907
1541489908 7.80429
1541489908 8.04519
1541489908 7.97485
1541489908 7.9736
1541489909 7.96109
1541489909 7.95201
1541489909 7.94889
1541489909 7.93598
1541489909 7.92545
1541489910 7.97933
1541489910 7.9564
1541489910 7.94362
1541489910 7.9086
1541489910 7.90903
1541489911 7.90212
1541489911 7.91795
1541489911 7.90751
1541489911 7.97817
1541489911 7.97507
1541489912 7.99914
1541489912 7.74734
1541489912 7.98758
1541489912 7.73341
1541489913 7.87656
1541489913 7.89752
1541489913 7.88575
1541489913 7.90383
1541489913 7.91494
1541489913 7.90671
1541489914 7.88713
1541489914 7.87845
1541489914 7.88775
1541489914 7.87653
1541489915 7.87368
1541489915 7.90194
1541489915 7.85378
1541489915 7.86681
1541489916 7.86624
1541489916 7.85973
1541489916 7.88194
1541489916 8.15519
1541489916 8.11871
1541489917 7.89982
1541489917 7.87571
1541489917 7.89864
1541489917 7.86292
1541489917 7.88294
1541489918 7.94766
1541489918 7.94067
1541489918 7.94655
1541489918 7.96898
1541489918 7.97399
1541489919 7.98873
1541489919 7.99813
1541489919 8.02155
1541489919 8.04498
1541489919 7.8187
1541489920 7.90436
1541489920 7.88622
1541489920 8.13448
1541489920 7.89492
1541489920 7.88342
1541489921 7.8938
1541489921 7.89023
1541489921 7.88309
1541489921 7.90762
1541489921 7.92394
1541489922 7.91542
1541489922 7.91622
1541489922 7.9251
1541489922 7.90278
1541489922 7.88234
1541489922 7.883
1541489923 7.87394
1541489923 7.87394
1541489923 7.87222
1541489923 8.12316
1541489924 7.8952
1541489924 8.12434
1541489924 8.01176
1541489924 8.01187
1541489924 7.99066
1541489924 7.98126
1541489925 8.01613
1541489925 8.01018
1541489925 7.97642
1541489925 7.95753
1541489925 7.944
1541489926 7.93365
1541489926 7.93355
1541489926 7.9538
1541489926 7.94687
1541489927 7.97341
1541489927 7.97641
1541489927 7.98735
1541489927 7.987
1541489928 7.99199
1541489928 7.99713
1541489928 8.03156
1541489928 8.05179
1541489928 8.03462
1541489929 8.03628
1541489929 8.05339
